2026-05-19|11:51:01|www.youtube.com|663
2026-05-19|11:51:01|www.facebook.com|35
2026-05-19|11:51:01|www.wikipedia.org|297
2026-05-19|11:51:01|www.rfi.fr|65
2026-05-19|11:51:01|www.bbc.com|253
2026-05-19|11:51:01|www.amazon.com|213
2026-05-19|11:51:01|www.microsoft.com|30
2026-05-19|11:51:01|www.cloudflare.com|8
2026-05-19|11:51:01|www.github.com|214
2026-05-19|11:52:01|www.google.com|701
2026-05-19|11:52:01|www.youtube.com|84
2026-05-19|11:52:01|www.facebook.com|597
2026-05-19|11:52:01|www.wikipedia.org|443
2026-05-19|11:52:01|www.rfi.fr|427
2026-05-19|11:52:01|www.bbc.com|376
2026-05-19|11:52:01|www.amazon.com|26
2026-05-19|11:52:01|www.microsoft.com|275
2026-05-19|11:52:01|www.cloudflare.com|8
2026-05-19|11:52:01|www.github.com|364
2026-05-19|11:53:01|www.google.com|81
2026-05-19|11:53:01|www.youtube.com|81
2026-05-19|11:53:01|www.facebook.com|24
2026-05-19|11:53:01|www.wikipedia.org|109
2026-05-19|11:53:01|www.rfi.fr|25
2026-05-19|11:53:01|www.bbc.com|31
2026-05-19|11:53:01|www.amazon.com|24
2026-05-19|11:53:01|www.microsoft.com|26
2026-05-19|11:53:01|www.cloudflare.com|6
2026-05-19|11:53:01|www.github.com|124
2026-05-19|11:54:01|www.google.com|163
2026-05-19|11:54:01|www.youtube.com|82
2026-05-19|11:54:01|www.facebook.com|320
2026-05-19|11:54:01|www.wikipedia.org|108
2026-05-19|11:54:01|www.rfi.fr|29
2026-05-19|11:54:01|www.bbc.com|26
2026-05-19|11:54:01|www.amazon.com|455
2026-05-19|11:54:01|www.microsoft.com|25
2026-05-19|11:54:01|www.cloudflare.com|10
2026-05-19|11:54:01|www.github.com|126
2026-05-19|11:55:01|www.google.com|83
2026-05-19|11:55:01|www.youtube.com|83
2026-05-19|11:55:01|www.facebook.com|25
2026-05-19|11:55:01|www.wikipedia.org|114
2026-05-19|11:55:01|www.rfi.fr|26
2026-05-19|11:55:01|www.bbc.com|26
2026-05-19|11:55:01|www.amazon.com|358
2026-05-19|11:55:01|www.microsoft.com|289
2026-05-19|11:55:01|www.cloudflare.com|7
2026-05-19|11:55:01|www.github.com|123
2026-05-19|11:56:01|www.google.com|88
2026-05-19|11:56:01|www.youtube.com|83
2026-05-19|11:56:01|www.facebook.com|26
2026-05-19|11:56:01|www.wikipedia.org|110
2026-05-19|11:56:01|www.rfi.fr|28
2026-05-19|11:56:01|www.bbc.com|27
2026-05-19|11:56:01|www.amazon.com|26
2026-05-19|11:56:01|www.microsoft.com|663
2026-05-19|11:56:01|www.cloudflare.com|211
2026-05-19|11:56:01|www.github.com|552
2026-05-19|11:57:01|www.google.com|203
2026-05-19|11:57:01|www.youtube.com|525
2026-05-19|11:57:01|www.facebook.com|500
2026-05-19|11:57:01|www.wikipedia.org|385
2026-05-19|11:57:01|www.rfi.fr|184
2026-05-19|11:57:01|www.bbc.com|26
2026-05-19|11:57:01|www.amazon.com|338
2026-05-19|11:57:01|www.microsoft.com|462
2026-05-19|11:57:01|www.cloudflare.com|431
2026-05-19|11:57:01|www.github.com|122
2026-05-19|11:58:01|www.google.com|95
2026-05-19|11:58:01|www.youtube.com|146
2026-05-19|11:58:01|www.facebook.com|28
2026-05-19|11:58:01|www.wikipedia.org|108
